Process(V) Name                 Module Base Module Name          Result
0x8609a030 svchost.exe          0x073890000 dsrole.dll           OK: module.948.dec9a030.73890000.dll
0x8609a030 svchost.exe          0x0750d0000 WMsgAPI.dll          OK: module.948.dec9a030.750d0000.dll
0x8609a030 svchost.exe          0x070bb0000 rasadhlp.dll         OK: module.948.dec9a030.70bb0000.dll
0x8609a030 svchost.exe          0x074f20000 AUTHZ.dll            OK: module.948.dec9a030.74f20000.dll
0x8609a030 svchost.exe          0x0715d0000 WINHTTP.dll          OK: module.948.dec9a030.715d0000.dll
0x8609a030 svchost.exe          0x072ee0000 taskcomp.dll         OK: module.948.dec9a030.72ee0000.dll
0x8609a030 svchost.exe          0x076d70000 SHLWAPI.dll          OK: module.948.dec9a030.76d70000.dll
0x8609a030 svchost.exe          0x070cc0000 esscli.dll           OK: module.948.dec9a030.70cc0000.dll
0x8609a030 svchost.exe          0x0743a0000 AVRT.dll             OK: module.948.dec9a030.743a0000.dll
0x8609a030 svchost.exe          0x073400000 fwpuclnt.dll         OK: module.948.dec9a030.73400000.dll
0x8609a030 svchost.exe          0x076a10000 WS2_32.dll           OK: module.948.dec9a030.76a10000.dll
0x8609a030 svchost.exe          0x072f40000 FVECERTS.dll         OK: module.948.dec9a030.72f40000.dll
0x8609a030 svchost.exe          0x0749b0000 SPINF.dll            OK: module.948.dec9a030.749b0000.dll
0x8609a030 svchost.exe          0x073480000 wkscli.dll           OK: module.948.dec9a030.73480000.dll
0x8609a030 svchost.exe          0x074f50000 srvcli.dll           OK: module.948.dec9a030.74f50000.dll
0x8609a030 svchost.exe          0x0710a0000 wbemprox.dll         OK: module.948.dec9a030.710a0000.dll
0x8609a030 svchost.exe          0x074a90000 bcryptprimitives.dll OK: module.948.dec9a030.74a90000.dll
0x8609a030 svchost.exe          0x0759b0000 SHELL32.dll          OK: module.948.dec9a030.759b0000.dll
0x8609a030 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.948.dec9a030.758e0000.dll
0x8609a030 svchost.exe          0x077330000 psapi.dll            OK: module.948.dec9a030.77330000.dll
0x8609a030 svchost.exe          0x070730000 npmproxy.dll         OK: module.948.dec9a030.70730000.dll
0x8609a030 svchost.exe          0x077350000 NSI.dll              OK: module.948.dec9a030.77350000.dll
0x8609a030 svchost.exe          0x0711a0000 NTDSAPI.dll          OK: module.948.dec9a030.711a0000.dll
0x8609a030 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.948.dec9a030.757b0000.dll
0x8609a030 svchost.exe          0x073ff0000 PROPSYS.dll          OK: module.948.dec9a030.73ff0000.dll
0x8609a030 svchost.exe          0x075600000 DEVOBJ.dll           OK: module.948.dec9a030.75600000.dll
0x8609a030 svchost.exe          0x072fd0000 schedsvc.dll         OK: module.948.dec9a030.72fd0000.dll
0x8609a030 svchost.exe          0x076dd0000 ole32.dll            OK: module.948.dec9a030.76dd0000.dll
0x8609a030 svchost.exe          0x074830000 wshtcpip.dll         OK: module.948.dec9a030.74830000.dll
0x8609a030 svchost.exe          0x06fe40000 ncprov.dll           OK: module.948.dec9a030.6fe40000.dll
0x8609a030 svchost.exe          0x072450000 aelupsvc.dll         OK: module.948.dec9a030.72450000.dll
0x8609a030 svchost.exe          0x06ac90000 wuaueng.dll          OK: module.948.dec9a030.6ac90000.dll
0x8609a030 svchost.exe          0x070430000 WINSPOOL.DRV         OK: module.948.dec9a030.70430000.dll
0x8609a030 svchost.exe          0x0712a0000 iphlpsvc.dll         OK: module.948.dec9a030.712a0000.dll
0x8609a030 svchost.exe          0x0718b0000 VssTrace.DLL         OK: module.948.dec9a030.718b0000.dll
0x8609a030 svchost.exe          0x074ec0000 bcrypt.dll           OK: module.948.dec9a030.74ec0000.dll
0x8609a030 svchost.exe          0x0750f0000 SYSNTFY.dll          OK: module.948.dec9a030.750f0000.dll
0x8609a030 svchost.exe          0x070d10000 wbemcore.dll         OK: module.948.dec9a030.70d10000.dll
0x8609a030 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.948.dec9a030.75320000.dll
0x8609a030 svchost.exe          0x074930000 WTSAPI32.dll         OK: module.948.dec9a030.74930000.dll
0x8609a030 svchost.exe          0x070f40000 CLUSAPI.DLL          OK: module.948.dec9a030.70f40000.dll
0x8609a030 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.948.dec9a030.75550000.dll
0x8609a030 svchost.exe          0x0773a0000 WLDAP32.dll          OK: module.948.dec9a030.773a0000.dll
0x8609a030 svchost.exe          0x0739b0000 themeservice.dll     OK: module.948.dec9a030.739b0000.dll
0x8609a030 svchost.exe          0x072fc0000 ktmw32.dll           OK: module.948.dec9a030.72fc0000.dll
0x8609a030 svchost.exe          0x0710c0000 RESUTILS.DLL         OK: module.948.dec9a030.710c0000.dll
0x8609a030 svchost.exe          0x0755d0000 CFGMGR32.dll         OK: module.948.dec9a030.755d0000.dll
0x8609a030 svchost.exe          0x0747a0000 FirewallAPI.dll      OK: module.948.dec9a030.747a0000.dll
0x8609a030 svchost.exe          0x071b20000 ESENT.dll            OK: module.948.dec9a030.71b20000.dll
0x8609a030 svchost.exe          0x072f60000 FVEAPI.dll           OK: module.948.dec9a030.72f60000.dll
0x8609a030 svchost.exe          0x073a30000 nlaapi.dll           OK: module.948.dec9a030.73a30000.dll
0x8609a030 svchost.exe          0x073880000 slc.dll              OK: module.948.dec9a030.73880000.dll
0x8609a030 svchost.exe          0x0750c0000 Secur32.dll          OK: module.948.dec9a030.750c0000.dll
0x8609a030 svchost.exe          0x0756d0000 kernel32.dll         OK: module.948.dec9a030.756d0000.dll
0x8609a030 svchost.exe          0x0752f0000 WINSTA.dll           OK: module.948.dec9a030.752f0000.dll
0x8609a030 svchost.exe          0x074900000 IPHLPAPI.DLL         OK: module.948.dec9a030.74900000.dll
0x8609a030 svchost.exe          0x071550000 webio.dll            OK: module.948.dec9a030.71550000.dll
0x8609a030 svchost.exe          0x074b30000 devrtl.DLL           OK: module.948.dec9a030.74b30000.dll
0x8609a030 svchost.exe          0x073750000 sens.dll             OK: module.948.dec9a030.73750000.dll
0x8609a030 svchost.exe          0x074d60000 wship6.dll           OK: module.948.dec9a030.74d60000.dll
0x8609a030 svchost.exe          0x073980000 profsvc.dll          OK: module.948.dec9a030.73980000.dll
0x8609a030 svchost.exe          0x073f90000 UxTheme.dll          OK: module.948.dec9a030.73f90000.dll
0x8609a030 svchost.exe          0x0755a0000 WINTRUST.dll         OK: module.948.dec9a030.755a0000.dll
0x8609a030 svchost.exe          0x0737b0000 es.dll               OK: module.948.dec9a030.737b0000.dll
0x8609a030 svchost.exe          0x0711c0000 sqmapi.dll           OK: module.948.dec9a030.711c0000.dll
0x8609a030 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.948.dec9a030.773f0000.dll
0x8609a030 svchost.exe          0x074f70000 wevtapi.dll          OK: module.948.dec9a030.74f70000.dll
0x8609a030 svchost.exe          0x075620000 msvcrt.dll           OK: module.948.dec9a030.75620000.dll
0x8609a030 svchost.exe          0x074c30000 DNSAPI.dll           OK: module.948.dec9a030.74c30000.dll
0x8609a030 svchost.exe          0x073470000 samcli.dll           OK: module.948.dec9a030.73470000.dll
0x8609a030 svchost.exe          0x073090000 shsvcs.dll           OK: module.948.dec9a030.73090000.dll
0x8609a030 svchost.exe          0x0706a0000 wmiprvsd.dll         OK: module.948.dec9a030.706a0000.dll
0x8609a030 svchost.exe          0x074ee0000 ncrypt.dll           OK: module.948.dec9a030.74ee0000.dll
0x8609a030 svchost.exe          0x071110000 NCI.dll              OK: module.948.dec9a030.71110000.dll
0x8690c438 audiodg.exe          0x0003c0000 AUDIODG.EXE          OK: module.1028.de50c438.3c0000.dll
0x8690c438 audiodg.exe          0x0771e0000 ntdll.dll            OK: module.1028.de50c438.771e0000.dll
0x8690c438 audiodg.exe          0x077320000 MSASN1.dll           OK: module.1028.de50c438.77320000.dll
0x8690c438 audiodg.exe          0x077340000 LPK.dll              OK: module.1028.de50c438.77340000.dll
0x8690c438 audiodg.exe          0x073ff0000 PROPSYS.dll          OK: module.1028.de50c438.73ff0000.dll
0x8690c438 audiodg.exe          0x076d70000 SHLWAPI.dll          OK: module.1028.de50c438.76d70000.dll
0x8690c438 audiodg.exe          0x073190000 mfplat.DLL           OK: module.1028.de50c438.73190000.dll
0x8690c438 audiodg.exe          0x0755d0000 CFGMGR32.dll         OK: module.1028.de50c438.755d0000.dll
0x8690c438 audiodg.exe          0x0767a0000 USP10.dll            OK: module.1028.de50c438.767a0000.dll
0x8690c438 audiodg.exe          0x074db0000 CRYPTSP.dll          OK: module.1028.de50c438.74db0000.dll
0x8690c438 audiodg.exe          0x0743a0000 AVRT.dll             OK: module.1028.de50c438.743a0000.dll
0x8690c438 audiodg.exe          0x076dd0000 ole32.dll            OK: module.1028.de50c438.76dd0000.dll
0x8690c438 audiodg.exe          0x073800000 audioses.dll         OK: module.1028.de50c438.73800000.dll
0x8690c438 audiodg.exe          0x076a10000 WS2_32.dll           OK: module.1028.de50c438.76a10000.dll
0x8690c438 audiodg.exe          0x076840000 sechost.dll          OK: module.1028.de50c438.76840000.dll
0x8690c438 audiodg.exe          0x075600000 DEVOBJ.dll           OK: module.1028.de50c438.75600000.dll
0x8690c438 audiodg.exe          0x075840000 ADVAPI32.dll         OK: module.1028.de50c438.75840000.dll
0x8690c438 audiodg.exe          0x076ca0000 USER32.dll           OK: module.1028.de50c438.76ca0000.dll
0x8690c438 audiodg.exe          0x0736b0000 audioeng.dll         OK: module.1028.de50c438.736b0000.dll
0x8690c438 audiodg.exe          0x0748c0000 ntmarta.dll          OK: module.1028.de50c438.748c0000.dll
0x8690c438 audiodg.exe          0x0756d0000 kernel32.dll         OK: module.1028.de50c438.756d0000.dll
0x8690c438 audiodg.exe          0x0758e0000 MSCTF.dll            OK: module.1028.de50c438.758e0000.dll
0x8690c438 audiodg.exe          0x073920000 ksuser.dll           OK: module.1028.de50c438.73920000.dll
0x8690c438 audiodg.exe          0x0773a0000 WLDAP32.dll          OK: module.1028.de50c438.773a0000.dll
0x8690c438 audiodg.exe          0x074b50000 rsaenh.dll           OK: module.1028.de50c438.74b50000.dll
0x8690c438 audiodg.exe          0x0755a0000 WINTRUST.dll         OK: module.1028.de50c438.755a0000.dll
0x8690c438 audiodg.exe          0x0757b0000 OLEAUT32.dll         OK: module.1028.de50c438.757b0000.dll
0x8690c438 audiodg.exe          0x075320000 RpcRtRemote.dll      OK: module.1028.de50c438.75320000.dll
0x8690c438 audiodg.exe          0x077350000 NSI.dll              OK: module.1028.de50c438.77350000.dll
0x8690c438 audiodg.exe          0x0773f0000 IMM32.DLL            OK: module.1028.de50c438.773f0000.dll
0x8690c438 audiodg.exe          0x076600000 SETUPAPI.dll         OK: module.1028.de50c438.76600000.dll
0x8690c438 audiodg.exe          0x076f30000 RPCRT4.dll           OK: module.1028.de50c438.76f30000.dll
0x8690c438 audiodg.exe          0x075620000 msvcrt.dll           OK: module.1028.de50c438.75620000.dll
0x8690c438 audiodg.exe          0x075430000 CRYPT32.dll          OK: module.1028.de50c438.75430000.dll
0x8690c438 audiodg.exe          0x075280000 CRYPTBASE.dll        OK: module.1028.de50c438.75280000.dll
0x8690c438 audiodg.exe          0x0768c0000 GDI32.dll            OK: module.1028.de50c438.768c0000.dll
0x8690c438 audiodg.exe          0x0732a0000 WMALFXGFXDSP.dll     OK: module.1028.de50c438.732a0000.dll
0x8690c438 audiodg.exe          0x075550000 KERNELBASE.dll       OK: module.1028.de50c438.75550000.dll
0x8690c438 audiodg.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1028.de50c438.76ad0000.dll
0x8690c438 audiodg.exe          0x0740f0000 MMDevAPI.DLL         OK: module.1028.de50c438.740f0000.dll
0x8690c438 audiodg.exe          0x0735c0000 audiokse.dll         OK: module.1028.de50c438.735c0000.dll
0x86922030 svchost.exe          0x0001b0000 svchost.exe          OK: module.1100.de522030.1b0000.dll
0x86922030 svchost.exe          0x0771e0000 ntdll.dll            OK: module.1100.de522030.771e0000.dll
0x86922030 svchost.exe          0x073930000 ATL.DLL              OK: module.1100.de522030.73930000.dll
0x86922030 svchost.exe          0x0715d0000 WINHTTP.dll          OK: module.1100.de522030.715d0000.dll
0x86922030 svchost.exe          0x076f30000 RPCRT4.dll           OK: module.1100.de522030.76f30000.dll
0x86922030 svchost.exe          0x074a50000 credssp.dll          OK: module.1100.de522030.74a50000.dll
0x86922030 svchost.exe          0x074970000 GPAPI.dll            OK: module.1100.de522030.74970000.dll
0x86922030 svchost.exe          0x077320000 MSASN1.dll           OK: module.1100.de522030.77320000.dll
0x86922030 svchost.exe          0x070f80000 netprofm.dll         OK: module.1100.de522030.70f80000.dll
0x86922030 svchost.exe          0x070790000 sfc.dll              OK: module.1100.de522030.70790000.dll
0x86922030 svchost.exe          0x0767a0000 USP10.dll            OK: module.1100.de522030.767a0000.dll
0x86922030 svchost.exe          0x074ec0000 bcrypt.dll           OK: module.1100.de522030.74ec0000.dll
0x86922030 svchost.exe          0x076dd0000 ole32.dll            OK: module.1100.de522030.76dd0000.dll
0x86922030 svchost.exe          0x06c150000 fdwsd.dll            OK: module.1100.de522030.6c150000.dll
0x86922030 svchost.exe          0x0747a0000 FirewallAPI.dll      OK: module.1100.de522030.747a0000.dll
0x86922030 svchost.exe          0x0730f0000 dhcpcsvc6.DLL        OK: module.1100.de522030.730f0000.dll
0x86922030 svchost.exe          0x076840000 sechost.dll          OK: module.1100.de522030.76840000.dll
0x86922030 svchost.exe          0x075210000 SSPICLI.DLL          OK: module.1100.de522030.75210000.dll
0x86922030 svchost.exe          0x077340000 LPK.dll              OK: module.1100.de522030.77340000.dll
0x86922030 svchost.exe          0x076d70000 SHLWAPI.dll          OK: module.1100.de522030.76d70000.dll
0x86922030 svchost.exe          0x06c7b0000 ieproxy.dll          OK: module.1100.de522030.6c7b0000.dll
0x86922030 svchost.exe          0x073a30000 nlaapi.dll           OK: module.1100.de522030.73a30000.dll
0x86922030 svchost.exe          0x06c0f0000 fdproxy.dll          OK: module.1100.de522030.6c0f0000.dll
0x86922030 svchost.exe          0x075840000 ADVAPI32.dll         OK: module.1100.de522030.75840000.dll
0x86922030 svchost.exe          0x0715a0000 FunDisc.dll          OK: module.1100.de522030.715a0000.dll
0x86922030 svchost.exe          0x074840000 dhcpcsvc.DLL         OK: module.1100.de522030.74840000.dll
0x86922030 svchost.exe          0x073ca0000 dwmapi.dll           OK: module.1100.de522030.73ca0000.dll
0x86922030 svchost.exe          0x075290000 SXS.DLL              OK: module.1100.de522030.75290000.dll
0x86922030 svchost.exe          0x073ff0000 propsys.dll          OK: module.1100.de522030.73ff0000.dll
0x86922030 svchost.exe          0x076ca0000 USER32.dll           OK: module.1100.de522030.76ca0000.dll
0x86922030 svchost.exe          0x074a90000 bcryptprimitives.dll OK: module.1100.de522030.74a90000.dll
0x86922030 svchost.exe          0x074830000 wshtcpip.DLL         OK: module.1100.de522030.74830000.dll
0x86922030 svchost.exe          0x0768c0000 GDI32.dll            OK: module.1100.de522030.768c0000.dll
0x86922030 svchost.exe          0x0756d0000 kernel32.dll         OK: module.1100.de522030.756d0000.dll
0x86922030 svchost.exe          0x074c30000 DNSAPI.dll           OK: module.1100.de522030.74c30000.dll
0x86922030 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.1100.de522030.758e0000.dll
0x86922030 svchost.exe          0x074d70000 mswsock.dll          OK: module.1100.de522030.74d70000.dll
0x86922030 svchost.exe          0x074900000 IPHLPAPI.DLL         OK: module.1100.de522030.74900000.dll
0x86922030 svchost.exe          0x071550000 webio.dll            OK: module.1100.de522030.71550000.dll
0x86922030 svchost.exe          0x074920000 VERSION.dll          OK: module.1100.de522030.74920000.dll
0x86922030 svchost.exe          0x076a10000 WS2_32.dll           OK: module.1100.de522030.76a10000.dll
0x86922030 svchost.exe          0x070730000 npmproxy.dll         OK: module.1100.de522030.70730000.dll
0x86922030 svchost.exe          0x070780000 sfc_os.DLL           OK: module.1100.de522030.70780000.dll
0x86922030 svchost.exe          0x074b50000 rsaenh.dll           OK: module.1100.de522030.74b50000.dll
0x86922030 svchost.exe          0x06c120000 MLANG.dll            OK: module.1100.de522030.6c120000.dll
0x86922030 svchost.exe          0x074d60000 wship6.dll           OK: module.1100.de522030.74d60000.dll
0x86922030 svchost.exe          0x071770000 wsdapi.dll           OK: module.1100.de522030.71770000.dll
0x86922030 svchost.exe          0x070980000 wer.dll              OK: module.1100.de522030.70980000.dll
0x86922030 svchost.exe          0x070b90000 wdi.dll              OK: module.1100.de522030.70b90000.dll
0x86922030 svchost.exe          0x073c70000 XmlLite.dll          OK: module.1100.de522030.73c70000.dll
0x86922030 svchost.exe          0x0735a0000 nsisvc.dll           OK: module.1100.de522030.735a0000.dll
0x86922030 svchost.exe          0x0737b0000 es.dll               OK: module.1100.de522030.737b0000.dll
0x86922030 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.1100.de522030.75320000.dll
0x86922030 svchost.exe          0x0750c0000 Secur32.dll          OK: module.1100.de522030.750c0000.dll
0x86922030 svchost.exe          0x077350000 NSI.dll              OK: module.1100.de522030.77350000.dll
0x86922030 svchost.exe          0x0707a0000 AEPIC.dll            OK: module.1100.de522030.707a0000.dll
0x86922030 svchost.exe          0x071530000 SSDPAPI.dll          OK: module.1100.de522030.71530000.dll
0x86922030 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.1100.de522030.773f0000.dll
0x86922030 svchost.exe          0x074db0000 CRYPTSP.dll          OK: module.1100.de522030.74db0000.dll
0x86922030 svchost.exe          0x075620000 msvcrt.dll           OK: module.1100.de522030.75620000.dll
0x86922030 svchost.exe          0x075430000 CRYPT32.dll          OK: module.1100.de522030.75430000.dll
0x86922030 svchost.exe          0x071660000 webservices.dll      OK: module.1100.de522030.71660000.dll
0x86922030 svchost.exe          0x071540000 wshqos.dll           OK: module.1100.de522030.71540000.dll
0x86922030 svchost.exe          0x075280000 CRYPTBASE.dll        OK: module.1100.de522030.75280000.dll
0x86922030 svchost.exe          0x06c100000 fdssdp.dll           OK: module.1100.de522030.6c100000.dll
0x86922030 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.1100.de522030.757b0000.dll
0x86922030 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.1100.de522030.75550000.dll
0x86922030 svchost.exe          0x070de0000 msxml6.dll           OK: module.1100.de522030.70de0000.dll
0x86922030 svchost.exe          0x070ae0000 perftrack.dll        OK: module.1100.de522030.70ae0000.dll
0x86922030 svchost.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1100.de522030.76ad0000.dll
0x86922030 svchost.exe          0x0748f0000 WINNSI.DLL           OK: module.1100.de522030.748f0000.dll
0x86922030 svchost.exe          0x06c170000 fdphost.dll          OK: module.1100.de522030.6c170000.dll
0x86922030 svchost.exe          0x075230000 apphelp.dll          OK: module.1100.de522030.75230000.dll
0x86940738 svchost.exe          0x0001b0000 svchost.exe          OK: module.1220.de540738.1b0000.dll
0x86940738 svchost.exe          0x0771e0000 ntdll.dll            OK: module.1220.de540738.771e0000.dll
0x86940738 svchost.exe          0x077320000 MSASN1.dll           OK: module.1220.de540738.77320000.dll
0x86940738 svchost.exe          0x0715d0000 WINHTTP.dll          OK: module.1220.de540738.715d0000.dll
0x86940738 svchost.exe          0x074f70000 wevtapi.dll          OK: module.1220.de540738.74f70000.dll
0x86940738 svchost.exe          0x076f30000 RPCRT4.dll           OK: module.1220.de540738.76f30000.dll
0x86940738 svchost.exe          0x074a50000 credssp.dll          OK: module.1220.de540738.74a50000.dll
0x86940738 svchost.exe          0x074970000 GPAPI.dll            OK: module.1220.de540738.74970000.dll
0x86940738 svchost.exe          0x075840000 ADVAPI32.dll         OK: module.1220.de540738.75840000.dll
0x86940738 svchost.exe          0x074990000 USERENV.dll          OK: module.1220.de540738.74990000.dll
0x86940738 svchost.exe          0x0755d0000 CFGMGR32.dll         OK: module.1220.de540738.755d0000.dll
0x86940738 svchost.exe          0x0767a0000 USP10.dll            OK: module.1220.de540738.767a0000.dll
0x86940738 svchost.exe          0x074db0000 CRYPTSP.dll          OK: module.1220.de540738.74db0000.dll
0x86940738 svchost.exe          0x074ec0000 bcrypt.dll           OK: module.1220.de540738.74ec0000.dll
0x86940738 svchost.exe          0x076dd0000 ole32.dll            OK: module.1220.de540738.76dd0000.dll
0x86940738 svchost.exe          0x073400000 Fwpuclnt.dll         OK: module.1220.de540738.73400000.dll
0x86940738 svchost.exe          0x076840000 sechost.dll          OK: module.1220.de540738.76840000.dll
0x86940738 svchost.exe          0x076a10000 WS2_32.dll           OK: module.1220.de540738.76a10000.dll
0x86940738 svchost.exe          0x077340000 LPK.dll              OK: module.1220.de540738.77340000.dll
0x86940738 svchost.exe          0x071530000 ssdpapi.dll          OK: module.1220.de540738.71530000.dll
0x86940738 svchost.exe          0x071630000 ncsi.dll             OK: module.1220.de540738.71630000.dll
0x86940738 svchost.exe          0x071730000 nlasvc.dll           OK: module.1220.de540738.71730000.dll
0x86940738 svchost.exe          0x073440000 dnsrslvr.dll         OK: module.1220.de540738.73440000.dll
0x86940738 svchost.exe          0x071a50000 wkssvc.dll           OK: module.1220.de540738.71a50000.dll
0x86940738 svchost.exe          0x074a90000 bcryptprimitives.dll OK: module.1220.de540738.74a90000.dll
0x86940738 svchost.exe          0x074b50000 rsaenh.dll           OK: module.1220.de540738.74b50000.dll
0x86940738 svchost.exe          0x073480000 wkscli.dll           OK: module.1220.de540738.73480000.dll
0x86940738 svchost.exe          0x0737b0000 es.dll               OK: module.1220.de540738.737b0000.dll
0x86940738 svchost.exe          0x073290000 dnsext.dll           OK: module.1220.de540738.73290000.dll
0x86940738 svchost.exe          0x076ca0000 USER32.dll           OK: module.1220.de540738.76ca0000.dll
0x86940738 svchost.exe          0x071a10000 cryptsvc.dll         OK: module.1220.de540738.71a10000.dll
0x86940738 svchost.exe          0x074830000 wshtcpip.dll         OK: module.1220.de540738.74830000.dll
0x86940738 svchost.exe          0x0768c0000 GDI32.dll            OK: module.1220.de540738.768c0000.dll
0x86940738 svchost.exe          0x0756d0000 kernel32.dll         OK: module.1220.de540738.756d0000.dll
0x86940738 svchost.exe          0x0758e0000 MSCTF.dll            OK: module.1220.de540738.758e0000.dll
0x86940738 svchost.exe          0x0752f0000 WINSTA.dll           OK: module.1220.de540738.752f0000.dll
0x86940738 svchost.exe          0x074d70000 mswsock.dll          OK: module.1220.de540738.74d70000.dll
0x86940738 svchost.exe          0x074900000 iphlpapi.dll         OK: module.1220.de540738.74900000.dll
0x86940738 svchost.exe          0x071550000 webio.dll            OK: module.1220.de540738.71550000.dll
0x86940738 svchost.exe          0x077330000 psapi.dll            OK: module.1220.de540738.77330000.dll
0x86940738 svchost.exe          0x075430000 CRYPT32.dll          OK: module.1220.de540738.75430000.dll
0x86940738 svchost.exe          0x075330000 profapi.dll          OK: module.1220.de540738.75330000.dll
0x86940738 svchost.exe          0x073930000 ATL.DLL              OK: module.1220.de540738.73930000.dll
0x86940738 svchost.exe          0x071b20000 ESENT.dll            OK: module.1220.de540738.71b20000.dll
0x86940738 svchost.exe          0x077350000 NSI.dll              OK: module.1220.de540738.77350000.dll
0x86940738 svchost.exe          0x074d60000 wship6.dll           OK: module.1220.de540738.74d60000.dll
0x86940738 svchost.exe          0x0718c0000 VSSAPI.DLL           OK: module.1220.de540738.718c0000.dll
0x86940738 svchost.exe          0x0757b0000 OLEAUT32.dll         OK: module.1220.de540738.757b0000.dll
0x86940738 svchost.exe          0x075320000 RpcRtRemote.dll      OK: module.1220.de540738.75320000.dll
0x86940738 svchost.exe          0x0750c0000 secur32.dll          OK: module.1220.de540738.750c0000.dll
0x86940738 svchost.exe          0x073ff0000 PROPSYS.dll          OK: module.1220.de540738.73ff0000.dll
0x86940738 svchost.exe          0x0741e0000 SAMLIB.dll           OK: module.1220.de540738.741e0000.dll
0x86940738 svchost.exe          0x0773f0000 IMM32.DLL            OK: module.1220.de540738.773f0000.dll
0x86940738 svchost.exe          0x076d70000 SHLWAPI.dll          OK: module.1220.de540738.76d70000.dll
0x86940738 svchost.exe          0x074930000 WTSAPI32.dll         OK: module.1220.de540738.74930000.dll
0x86940738 svchost.exe          0x0748f0000 WINNSI.DLL           OK: module.1220.de540738.748f0000.dll
0x86940738 svchost.exe          0x075620000 msvcrt.dll           OK: module.1220.de540738.75620000.dll
0x86940738 svchost.exe          0x074c30000 DNSAPI.dll           OK: module.1220.de540738.74c30000.dll
0x86940738 svchost.exe          0x075210000 SspiCli.dll          OK: module.1220.de540738.75210000.dll
0x86940738 svchost.exe          0x073470000 samcli.dll           OK: module.1220.de540738.73470000.dll
0x86940738 svchost.exe          0x074e80000 netjoin.dll          OK: module.1220.de540738.74e80000.dll
0x86940738 svchost.exe          0x075280000 CRYPTBASE.dll        OK: module.1220.de540738.75280000.dll
0x86940738 svchost.exe          0x073490000 netutils.dll         OK: module.1220.de540738.73490000.dll
0x86940738 svchost.exe          0x0718b0000 VssTrace.DLL         OK: module.1220.de540738.718b0000.dll
0x86940738 svchost.exe          0x075550000 KERNELBASE.dll       OK: module.1220.de540738.75550000.dll
0x86940738 svchost.exe          0x074ee0000 ncrypt.dll           OK: module.1220.de540738.74ee0000.dll
0x86940738 svchost.exe          0x076ad0000 CLBCatQ.DLL          OK: module.1220.de540738.76ad0000.dll
0x86940738 svchost.exe          0x0730f0000 dhcpcsvc6.DLL        OK: module.1220.de540738.730f0000.dll
0x86940738 svchost.exe          0x074840000 dhcpcsvc.DLL         OK: module.1220.de540738.74840000.dll
0x86976408 spoolsv.exe          0x000210000 spoolsv.exe          OK: module.1400.de576408.210000.dll
0x86976408 spoolsv.exe          0x0771e0000 ntdll.dll            OK: module.1400.de576408.771e0000.dll
0x86976408 spoolsv.exe          0x074130000 POWRPROF.dll         OK: module.1400.de576408.74130000.dll
0x86976408 spoolsv.exe          0x077340000 LPK.dll              OK: module.1400.de576408.77340000.dll
0x86976408 spoolsv.exe          0x076f30000 RPCRT4.dll           OK: module.1400.de576408.76f30000.dll
0x86976408 spoolsv.exe          0x070360000 fdPnp.dll            OK: module.1400.de576408.70360000.dll
0x86976408 spoolsv.exe          0x0704c0000 localspl.dll         OK: module.1400.de576408.704c0000.dll
0x86976408 spoolsv.exe          0x074d70000 mswsock.dll          OK: module.1400.de576408.74d70000.dll
0x86976408 spoolsv.exe          0x077320000 MSASN1.dll           OK: module.1400.de576408.77320000.dll
0x86976408 spoolsv.exe          0x0747a0000 FirewallAPI.dll      OK: module.1400.de576408.747a0000.dll
0x86976408 spoolsv.exe          0x074990000 USERENV.dll          OK: module.1400.de576408.74990000.dll
0x86976408 spoolsv.exe          0x0767a0000 USP10.dll            OK: module.1400.de576408.767a0000.dll
0x86976408 spoolsv.exe          0x0749b0000 SPINF.dll            OK: module.1400.de576408.749b0000.dll
0x86976408 spoolsv.exe          0x0703c0000 wsnmp32.dll          OK: module.1400.de576408.703c0000.dll
0x86976408 spoolsv.exe          0x0755d0000 CFGMGR32.dll         OK: module.1400.de576408.755d0000.dll
0x86976408 spoolsv.exe          0x0703e0000 tcpmon.dll           OK: module.1400.de576408.703e0000.dll
0x86976408 spoolsv.exe          0x070210000 inetpp.dll           OK: module.1400.de576408.70210000.dll
0x86976408 spoolsv.exe          0x073400000 fwpuclnt.dll         OK: module.1400.de576408.73400000.dll
0x86976408 spoolsv.exe          0x076840000 sechost.dll          OK: module.1400.de576408.76840000.dll
0x86976408 spoolsv.exe          0x076a10000 WS2_32.dll           OK: module.1400.de576408.76a10000.dll
0x86976408 spoolsv.exe          0x075600000 DEVOBJ.dll           OK: module.1400.de576408.75600000.dll
0x86976408 spoolsv.exe          0x070420000 PrintIsol...roxy.dll OK: module.1400.de576408.70420000.dll
